bytes_sent,bytes_recv,duration,failed_auth,num_conns,hour,dst_port,protocol,country,encryption,hosts_affected,attack_type
549,15577,3.6,1,12,12,HTTP,TCP,Domestic,None,0,Normal
1175,277,15.6,3,7,5,Other,TCP,Other,None,20,Ransomware
2642,5391,144.9,0,6,15,HTTP,TCP,Domestic,None,0,Normal
10864,3029,87.8,0,10,21,Other,TCP,Asia,TLS,0,Normal
13142,207,5.8,4,18,13,HTTPS,ICMP,Domestic,TLS,35,DoS
837,5758,22.8,0,4,11,HTTPS,TCP,Domestic,SSL,0,Normal
177,5086,20.3,3,10,22,HTTPS,TCP,Domestic,TLS,0,Normal
3668,1567,10.6,1,10,14,HTTPS,TCP,Domestic,SSL,0,Normal
825,730,9.0,3,13,19,SSH,TCP,EU,SSL,11,Brute_Force
1614,1506,25.7,5,11,17,SSH,TCP,Other,SSL,0,Brute_Force
17043,690,482.9,0,6,23,RDP,TCP,EU,None,0,Ransomware
4238,4563,1.0,3,6,2,RDP,UDP,Domestic,TLS,0,Normal
215,240,72.3,1,5,11,HTTPS,TCP,Domestic,SSL,0,Normal
1484,354,71.1,0,8,20,HTTP,UDP,Domestic,SSL,0,Normal
2144,706,0.7,2,12,4,SSH,UDP,Asia,SSL,15,Brute_Force
144,78,6.2,2,14,15,Other,UDP,Other,None,20,DoS
2272,10638,58.7,1,11,10,HTTPS,TCP,Domestic,TLS,0,Normal
6111,345,119.0,0,8,10,HTTPS,TCP,EU,SSL,0,Normal
165,10,6.3,3,13,9,SSH,TCP,Other,TLS,6,Brute_Force
20624,5217,163.2,3,3,18,RDP,TCP,Domestic,SSL,0,Ransomware
1201,379,20.3,3,8,23,SSH,TCP,Asia,TLS,0,Brute_Force
3498,5475,53.6,0,7,3,HTTPS,TCP,Other,None,0,Normal
355,2692,35.2,2,9,22,RDP,TCP,Domestic,TLS,0,Normal
10818,4506,35.6,2,8,19,Other,TCP,EU,SSL,0,Normal
2111,2259,57.4,1,7,13,RDP,TCP,Domestic,TLS,0,Normal
5710,1430,78.6,2,3,15,HTTPS,TCP,Domestic,TLS,18,Phishing
366,2682,41.2,2,7,16,HTTPS,TCP,EU,SSL,0,Normal
1791,13122,4.9,1,8,18,HTTPS,TCP,Domestic,SSL,0,Normal
955,1821,191.7,2,13,3,HTTPS,UDP,EU,SSL,0,Normal
2074,6493,8.8,2,7,8,HTTPS,TCP,Domestic,SSL,0,Normal
850,27134,14.3,0,2,9,HTTP,TCP,Asia,SSL,8,Phishing
12963,2654,6.0,2,16,10,Other,ICMP,Other,None,23,DoS
449,5294,25.8,2,9,3,RDP,UDP,Asia,TLS,0,Normal
3782,11419,90.9,0,8,17,SSH,TCP,Domestic,TLS,0,Normal
13075,208,14.9,2,21,4,Other,TCP,Domestic,None,31,DoS
520,6052,12.8,2,6,12,HTTP,TCP,Domestic,SSL,0,Normal
368,9557,35.0,3,8,14,HTTPS,TCP,Asia,TLS,0,Normal
7058,8286,240.1,0,9,19,HTTP,TCP,EU,TLS,10,Ransomware
30697,1183,3.4,2,18,18,Other,ICMP,Asia,None,0,DoS
4666,7,12.8,0,4,22,HTTPS,TCP,EU,TLS,0,Normal
2162,105,28.1,4,11,0,SSH,TCP,Asia,None,5,Brute_Force
6179,2684,7.7,2,10,21,HTTPS,TCP,Domestic,None,0,Normal
1635,7844,37.7,2,8,20,HTTP,TCP,EU,TLS,0,Normal
9925,22758,552.9,1,4,2,RDP,TCP,Domestic,None,33,Ransomware
2567,4505,19.1,0,10,4,HTTP,TCP,Domestic,None,0,Normal
2330,2974,47.5,1,11,0,HTTP,ICMP,Domestic,SSL,0,Normal
5173,478,38.7,2,4,19,HTTP,UDP,Domestic,TLS,0,Normal
1625,5607,1.0,0,11,12,RDP,TCP,Domestic,TLS,0,Normal
11792,244,12.5,0,18,10,HTTP,UDP,EU,None,33,DoS
6852,4863,58.0,0,8,10,HTTP,TCP,Domestic,TLS,0,Normal
69944,322,1.3,1,13,0,SSH,TCP,Asia,None,0,DoS
2371,2469,5.2,1,8,7,HTTP,TCP,Domestic,SSL,0,Normal
388,6895,41.8,5,9,18,Other,TCP,EU,TLS,0,Normal
454,10075,60.6,3,6,9,HTTP,TCP,EU,TLS,0,Normal
1149,435,9.7,3,17,8,HTTP,TCP,Domestic,SSL,12,Brute_Force
141,204,91.0,1,14,4,Other,TCP,Domestic,SSL,0,Normal
4736,2587,48.9,1,4,19,HTTP,TCP,Domestic,TLS,19,Phishing
3014,3477,66.8,2,5,19,HTTPS,TCP,Asia,SSL,21,Ransomware
6897,191,12.6,1,14,0,RDP,TCP,Domestic,TLS,13,DoS
1879,12247,19.8,4,9,9,HTTPS,UDP,Domestic,TLS,0,Normal
837,342,0.4,4,23,2,Other,TCP,Other,None,18,DoS
549,2053,20.5,2,7,7,HTTP,UDP,EU,TLS,0,Normal
858,3860,54.3,1,12,16,HTTPS,UDP,Asia,SSL,0,Normal
3872,4780,59.8,1,5,13,HTTPS,TCP,Domestic,TLS,0,Normal
4493,58830,40.6,1,3,12,HTTPS,TCP,EU,SSL,15,Phishing
144,5909,12.2,1,6,20,RDP,UDP,Asia,TLS,0,Normal
4862,1022,31.7,2,6,12,HTTPS,TCP,EU,None,0,Normal
866,13209,24.7,1,7,11,HTTPS,TCP,Asia,TLS,15,Phishing
107,1609,26.5,2,12,17,HTTPS,TCP,Domestic,SSL,0,Normal
5154,1659,42.6,3,11,4,HTTP,TCP,Domestic,None,0,Normal
198,839,31.5,3,11,15,HTTP,TCP,Domestic,TLS,11,Brute_Force
4204,3480,20.5,1,6,21,SSH,UDP,Domestic,SSL,0,Normal
1428,1039,4.0,4,16,8,HTTP,UDP,Other,None,13,DoS
486,1762,29.3,0,2,0,HTTPS,TCP,Domestic,TLS,0,Normal
34161,90,4.9,1,24,2,Other,UDP,Domestic,None,22,DoS
14513,1397,62.5,2,5,19,HTTPS,TCP,Domestic,None,0,Normal
4360,710,19.3,0,9,6,SSH,TCP,Domestic,TLS,21,Brute_Force
613,2423,232.7,3,6,2,HTTP,TCP,Domestic,SSL,0,Normal
13328,540,14.5,1,19,16,HTTPS,TCP,Asia,None,25,DoS
18199,1167,62.5,5,6,9,HTTPS,TCP,Domestic,SSL,20,Ransomware
425,8506,88.7,0,8,13,HTTPS,TCP,Domestic,TLS,0,Normal
2832,811,107.4,0,8,15,RDP,TCP,Domestic,None,0,Normal
1136,3703,11.1,0,7,12,HTTPS,TCP,Domestic,TLS,0,Normal
1346,5672,56.0,1,7,22,HTTPS,UDP,Domestic,TLS,0,Normal
3354,881,3.5,0,10,1,RDP,UDP,Asia,None,0,Normal
2149,387,2.6,2,4,0,HTTP,TCP,Domestic,SSL,0,Normal
1003,40417,31.2,1,2,8,HTTPS,TCP,EU,SSL,9,Phishing
1768,2655,145.8,0,8,10,SSH,UDP,EU,TLS,0,Normal
389,7148,170.2,1,3,12,Other,TCP,Domestic,SSL,0,Normal
221,9741,23.0,2,10,3,Other,TCP,Domestic,TLS,0,Normal
495,9382,459.3,2,9,3,Other,TCP,Domestic,None,20,Ransomware
2964,615,5.0,5,12,4,RDP,TCP,Asia,TLS,0,Brute_Force
2307,6890,240.4,0,14,20,RDP,TCP,Domestic,SSL,0,Normal
5705,132992,55.9,0,6,8,HTTPS,TCP,EU,TLS,0,Phishing
864,1826,5.4,2,7,2,HTTP,TCP,Other,TLS,0,Normal
2830,1615,62.7,1,9,3,Other,TCP,Domestic,TLS,0,Normal
1103,371,0.3,2,25,20,Other,ICMP,EU,None,53,DoS
103,646,147.9,4,12,2,RDP,TCP,Other,None,0,Ransomware
448,98,30.7,1,9,5,Other,TCP,EU,SSL,0,Normal
668,2754,0.7,0,15,5,HTTPS,TCP,Domestic,None,0,Normal
2527,6554,7.7,1,13,23,HTTPS,UDP,Domestic,SSL,0,Normal
4781,6988,29.7,0,7,17,HTTPS,TCP,Domestic,TLS,0,Normal
9157,297,0.4,0,14,18,Other,UDP,EU,None,28,DoS
2076,7016,22.8,1,8,18,HTTPS,TCP,Domestic,TLS,0,Normal
13669,9974,286.5,8,4,14,RDP,TCP,Domestic,None,0,Ransomware
2249,13755,0.7,2,8,13,HTTP,TCP,Other,TLS,0,Normal
1511,35399,52.6,0,1,9,HTTP,TCP,Asia,TLS,5,Phishing
8838,148126,342.1,0,5,15,HTTPS,TCP,EU,TLS,9,Phishing
12194,47742,94.7,1,3,13,RDP,TCP,Domestic,TLS,0,Phishing
9414,504,4.7,2,27,10,Other,TCP,Other,SSL,27,DoS
3235,6058,8.8,0,13,23,Other,TCP,Domestic,TLS,0,Normal
1754,4695,22.0,2,11,16,SSH,TCP,Domestic,TLS,0,Normal
3495,734,8.1,3,22,12,HTTPS,ICMP,EU,None,16,DoS
14993,14,3.2,0,27,12,HTTPS,TCP,Asia,None,23,DoS
19070,162,2.4,2,17,13,Other,UDP,EU,TLS,18,DoS
5047,841,5.9,2,12,11,Other,ICMP,Asia,None,18,DoS
703,1543,39.4,0,8,19,SSH,TCP,EU,TLS,0,Normal
3928,3805,8.1,2,10,9,Other,TCP,Domestic,None,0,Normal
9142,6133,22.0,4,12,3,HTTP,TCP,Domestic,SSL,0,Normal
1091,620,11.4,3,8,19,SSH,TCP,Other,SSL,5,Brute_Force
2366,467,5.9,1,11,19,RDP,TCP,Other,SSL,4,Brute_Force
665,608,13.5,3,14,6,Other,UDP,Domestic,None,0,Normal
39297,2369,10.7,3,17,19,SSH,ICMP,Other,SSL,25,DoS
627,2228,24.9,6,13,15,Other,TCP,Asia,SSL,3,Brute_Force
11320,128372,92.4,1,8,12,HTTP,TCP,Domestic,None,13,Phishing
3122,688,87.6,1,7,8,HTTPS,TCP,Domestic,SSL,0,Normal
3609,145,2.9,3,18,18,HTTP,TCP,Asia,None,0,DoS
368,1731,19.7,1,10,4,HTTPS,TCP,EU,TLS,1,Normal
1830,4719,15.0,5,11,19,HTTP,UDP,Domestic,SSL,2,Normal
1963,3265,34.8,1,9,0,HTTP,TCP,EU,TLS,0,Normal
4320,622,41.5,1,8,16,HTTP,TCP,Domestic,TLS,0,Normal
5163,1373,80.3,1,10,5,HTTP,TCP,Domestic,TLS,0,Normal
3637,56,3.8,4,23,11,HTTPS,UDP,Asia,SSL,14,DoS
2912,6513,0.6,3,7,8,Other,UDP,Domestic,TLS,2,Normal
238,959,1.1,4,12,13,SSH,TCP,EU,TLS,7,Brute_Force
3810,2546,24.6,1,10,3,RDP,TCP,Other,TLS,0,Normal
1068,2616,39.0,1,6,17,HTTPS,TCP,Asia,TLS,0,Normal
935,8138,42.2,1,6,5,HTTPS,TCP,EU,SSL,0,Normal
3540,2369,145.7,2,6,5,HTTP,TCP,Asia,TLS,15,Ransomware
3714,6920,51.2,2,3,15,RDP,TCP,Other,None,16,Ransomware
30564,5218,16.7,2,11,11,Other,UDP,Other,TLS,0,Ransomware
4088,10760,0.7,2,5,0,RDP,TCP,EU,TLS,0,Normal
1649,1,30.0,3,12,22,SSH,TCP,EU,SSL,0,Brute_Force
136,16708,24.1,2,8,8,Other,TCP,Domestic,TLS,0,Normal
5891,4917,7.8,1,6,13,HTTPS,TCP,Domestic,SSL,0,Normal
113,6787,13.1,3,6,21,Other,UDP,EU,SSL,0,Normal
1279,9498,20.3,1,8,17,HTTPS,ICMP,EU,None,0,Normal
356,2800,58.5,0,8,0,SSH,TCP,Domestic,SSL,0,Normal
6895,989,23.0,1,9,9,RDP,TCP,Domestic,TLS,0,Normal
9512,6733,29.6,2,6,8,Other,TCP,EU,None,14,Ransomware
4601,4334,51.3,2,5,8,SSH,TCP,Domestic,SSL,0,Normal
5239,18942,51.5,3,13,23,HTTPS,TCP,Domestic,SSL,0,Normal
1099,2866,197.7,1,11,0,HTTPS,TCP,EU,SSL,0,Normal
8086,5822,1.4,3,3,3,SSH,TCP,Domestic,None,0,Normal
2366,7112,1.6,2,4,3,HTTPS,TCP,EU,TLS,0,Normal
3380,5108,3.3,0,8,21,SSH,UDP,EU,SSL,0,Normal
195,8966,11.2,1,8,6,HTTPS,UDP,Domestic,None,0,Normal
1830,8399,89.9,3,12,20,HTTP,TCP,EU,SSL,0,Normal
452,23,10.0,4,11,12,RDP,TCP,Other,TLS,6,Brute_Force
1488,2273,15.4,1,13,4,Other,TCP,Domestic,SSL,0,Brute_Force
10007,21569,425.0,3,10,23,RDP,TCP,Other,TLS,19,Ransomware
899,12144,0.3,3,11,6,Other,UDP,Domestic,TLS,0,Normal
2440,3799,27.1,0,4,2,HTTP,UDP,Domestic,TLS,0,Normal
2774,1674,1.7,0,7,18,RDP,TCP,Asia,TLS,0,Normal
2074,13610,17.0,0,5,21,HTTP,TCP,Domestic,TLS,0,Normal
116,29,4.1,3,12,18,HTTP,TCP,Asia,SSL,4,Brute_Force
3226,28,1.8,1,20,1,HTTP,TCP,Asia,TLS,50,DoS
70511,711,217.2,5,6,19,RDP,TCP,Domestic,None,24,Ransomware
8456,8483,31.9,0,7,18,RDP,UDP,Asia,TLS,10,Phishing
12698,2666,10.0,1,17,3,HTTP,TCP,Asia,TLS,44,DoS
759,13085,34.7,2,15,11,HTTP,TCP,Domestic,TLS,0,Normal
3669,18032,60.1,2,10,8,RDP,TCP,Domestic,TLS,0,Ransomware
677,7052,75.2,3,7,19,HTTPS,TCP,Asia,SSL,0,Normal
28455,6075,100.0,1,6,22,Other,UDP,Other,TLS,27,Ransomware
345,21099,158.3,2,5,16,SSH,TCP,Domestic,None,18,Ransomware
3561,2420,107.6,2,2,18,RDP,TCP,Domestic,TLS,0,Normal
2243,23674,5.2,3,8,11,RDP,TCP,EU,TLS,42,Ransomware
5373,991,70.7,3,9,1,HTTP,TCP,EU,SSL,0,Normal
20013,67133,28.9,0,4,14,HTTP,TCP,Domestic,TLS,15,Phishing
3808,956,2.9,5,9,1,RDP,TCP,Domestic,SSL,0,Normal
17956,772,12.7,1,22,11,Other,UDP,Asia,SSL,0,DoS
2283,1021,5.2,2,6,12,HTTP,TCP,Domestic,TLS,0,Normal
2348,122231,0.6,0,5,10,Other,TCP,Asia,SSL,0,Phishing
2044,572,3.5,3,7,20,RDP,TCP,Domestic,SSL,11,Brute_Force
7126,4086,101.3,4,10,23,RDP,TCP,Domestic,TLS,20,Ransomware
40002,1042,53.3,4,4,7,RDP,TCP,Domestic,None,24,Ransomware
2899,303,6.0,1,6,8,HTTPS,TCP,Other,None,10,Brute_Force
5152,1345,57.9,3,8,0,HTTPS,TCP,Domestic,None,0,Ransomware
2970,247,192.6,3,9,15,HTTPS,TCP,Domestic,TLS,0,Normal
14064,270,4.2,2,14,8,HTTP,TCP,Other,None,19,DoS
5873,15439,40.6,2,13,8,HTTPS,TCP,Domestic,SSL,0,Normal
3537,172,17.4,1,9,11,RDP,ICMP,EU,SSL,7,Brute_Force
313,31662,75.0,1,12,18,RDP,UDP,Domestic,TLS,0,Normal
3958,1483,157.6,1,11,15,HTTPS,TCP,Domestic,SSL,0,Normal
3301,156,17.1,2,7,12,HTTP,TCP,EU,SSL,0,Normal
6999,38292,152.0,0,3,19,HTTPS,TCP,EU,SSL,9,Phishing
2546,22835,120.5,3,1,8,HTTP,ICMP,Domestic,TLS,10,Phishing
13025,54644,22.3,2,3,14,HTTPS,TCP,Domestic,TLS,9,Phishing
1051,383,4.0,3,17,15,HTTPS,UDP,Domestic,TLS,45,DoS
340,877,11.0,2,15,20,RDP,TCP,Domestic,None,4,Brute_Force
9460,1173,14.8,2,15,23,HTTP,TCP,Asia,None,25,DoS
3048,80,0.6,1,22,19,Other,ICMP,EU,TLS,30,DoS
37,1496,27.1,0,9,17,HTTP,TCP,EU,TLS,0,Normal
301,2485,11.2,2,12,21,HTTPS,TCP,Domestic,TLS,0,Normal
16718,5111,85.8,1,4,17,HTTPS,UDP,Domestic,None,22,Phishing
13262,7392,397.5,7,7,19,HTTPS,TCP,Other,None,11,Ransomware
744,3804,45.5,0,9,11,HTTP,TCP,EU,TLS,2,Normal
319,977,29.8,3,12,20,HTTPS,TCP,Domestic,SSL,0,Normal
13488,582,29.8,4,7,8,HTTPS,TCP,EU,None,0,Ransomware
11224,48773,15.7,1,6,18,HTTPS,TCP,Other,TLS,16,Phishing
22865,2311,114.3,0,6,8,HTTP,TCP,Domestic,None,28,Ransomware
23559,9156,46.0,3,5,7,HTTPS,TCP,Asia,TLS,15,Ransomware
776,3239,88.5,0,9,11,HTTP,TCP,Other,SSL,0,Normal
2840,803,22.1,2,9,21,HTTPS,TCP,Other,TLS,0,Normal
16602,32610,91.3,0,5,13,HTTP,TCP,Domestic,SSL,0,Phishing
810,2487,20.0,3,10,4,HTTP,UDP,Domestic,TLS,0,Normal
1701,508,13.0,1,15,6,SSH,TCP,Other,None,0,Brute_Force
14301,2878,4.9,3,18,22,Other,UDP,Domestic,None,19,DoS
124,271,22.9,2,11,12,HTTPS,TCP,Other,SSL,5,Brute_Force
6,1385,14.4,0,3,9,Other,TCP,Asia,TLS,1,Normal
12953,30225,70.6,0,5,7,HTTP,TCP,EU,SSL,13,Phishing
3218,412,52.6,1,7,21,SSH,TCP,EU,TLS,0,Normal
1531,1458,2.6,4,15,11,RDP,TCP,Domestic,None,0,Brute_Force
48,7383,132.8,0,8,0,HTTP,TCP,Domestic,TLS,0,Normal
3233,95,12.3,2,25,18,HTTP,ICMP,Other,None,15,DoS
5080,153429,50.7,0,3,14,HTTP,TCP,EU,TLS,9,Phishing
1564,2192,148.3,2,13,14,Other,TCP,Other,None,0,Normal
930,3270,22.7,2,6,17,HTTPS,UDP,Domestic,None,0,Normal
14164,23524,6.6,0,2,19,HTTP,TCP,Asia,SSL,0,Phishing
28881,5043,41.1,2,9,3,HTTPS,TCP,EU,TLS,18,Ransomware
3347,329,46.0,0,6,10,SSH,TCP,Asia,SSL,0,Normal
6030,3618,48.3,2,11,3,Other,TCP,Domestic,SSL,0,Normal
3880,10814,0.4,0,3,13,HTTPS,TCP,Asia,SSL,18,Phishing
3865,28510,26.9,1,4,11,HTTP,TCP,EU,TLS,0,Phishing
2620,875,28.4,1,14,4,HTTPS,TCP,Asia,TLS,0,Normal
467,551,17.0,4,21,11,HTTP,TCP,Domestic,None,29,DoS
419,3059,79.2,2,6,15,HTTPS,TCP,Domestic,SSL,0,Normal
15762,333,38.7,2,6,23,RDP,TCP,Domestic,SSL,0,Normal
3901,641,43.6,2,5,7,HTTP,UDP,Domestic,TLS,0,Normal
5727,2923,46.8,0,5,3,HTTP,TCP,Domestic,TLS,0,Normal
876,405,3.5,5,8,21,SSH,TCP,EU,TLS,0,Brute_Force
2984,8460,14.6,1,9,14,HTTPS,ICMP,EU,TLS,0,Normal
6804,30010,39.0,0,4,19,HTTPS,TCP,Asia,TLS,18,Phishing
4121,2481,6.1,2,2,10,HTTPS,TCP,Other,SSL,0,Phishing
52236,4594,8.4,4,5,5,Other,UDP,Domestic,None,15,Ransomware
3362,92,29.7,1,9,4,HTTP,TCP,Domestic,TLS,0,Normal
22959,161,1.7,1,17,3,Other,UDP,Domestic,TLS,28,DoS
809,390,8.7,2,13,8,SSH,TCP,Other,None,0,Brute_Force
993,43451,13.3,1,2,12,HTTPS,TCP,Domestic,None,7,Phishing
747,1255,254.6,1,5,15,Other,UDP,Domestic,TLS,0,Normal
10094,19431,9.2,0,8,18,HTTPS,TCP,Domestic,TLS,10,Phishing
156,7358,43.4,2,8,5,RDP,TCP,EU,None,0,Normal
3655,5221,10.1,4,10,4,SSH,TCP,Domestic,TLS,0,Normal
84,25,0.4,0,15,14,SSH,TCP,Domestic,TLS,0,Brute_Force
45,19299,67.6,3,6,17,SSH,TCP,Domestic,TLS,0,Normal
2423,5492,16.4,0,6,5,HTTPS,TCP,Domestic,TLS,0,Normal
4143,1422,49.8,3,5,0,HTTPS,TCP,Domestic,SSL,0,Normal
4612,3661,185.7,0,9,21,Other,UDP,EU,SSL,1,Normal
683,913,41.4,1,6,2,HTTPS,TCP,Domestic,None,0,Normal
2992,9155,44.0,2,4,12,HTTP,TCP,Domestic,SSL,0,Normal
2831,1729,8.3,5,18,8,Other,TCP,Domestic,None,0,DoS
682,2121,5.7,3,9,15,HTTPS,TCP,Domestic,None,0,Normal
2920,409,7.2,3,20,21,HTTPS,UDP,Asia,None,24,DoS
6406,124,6.4,3,16,1,Other,TCP,Asia,SSL,4,Brute_Force
14190,37717,3.2,2,6,18,HTTPS,TCP,Other,None,20,Phishing
396,553,3.7,3,8,17,HTTP,UDP,Domestic,TLS,0,Normal
6039,363,19.0,0,5,16,RDP,TCP,Domestic,SSL,0,Normal
1251,2199,40.5,0,6,20,HTTPS,TCP,Asia,TLS,0,Normal
3424,13178,24.8,3,7,1,Other,TCP,Domestic,SSL,0,Normal
328,1734,40.1,1,2,19,HTTPS,TCP,Domestic,SSL,0,Normal
7522,411,2.0,0,6,12,HTTP,TCP,Other,SSL,0,Normal
10481,245,138.3,1,10,2,HTTPS,TCP,Domestic,TLS,0,Normal
21347,2433,26.9,4,8,19,RDP,TCP,Other,None,19,Ransomware
3118,1197,3.1,1,11,14,HTTP,TCP,Asia,None,0,Normal
337,13882,11.7,2,10,1,HTTPS,ICMP,EU,None,0,Normal
542,1853,61.2,0,11,7,HTTPS,TCP,Asia,TLS,0,Normal
131,120,4.8,4,9,23,Other,TCP,Domestic,TLS,0,Brute_Force
1300,2013,13.2,0,3,13,HTTPS,TCP,EU,SSL,14,Phishing
28983,7286,39.4,0,8,11,RDP,TCP,Asia,None,7,Ransomware
36950,9215,169.3,4,7,10,RDP,TCP,Other,SSL,17,Ransomware
11204,218,2.8,9,17,10,Other,ICMP,Other,TLS,33,DoS
530,2621,5.4,0,7,16,HTTPS,TCP,Domestic,SSL,0,Normal
2261,1913,12.1,1,8,20,Other,UDP,EU,TLS,0,Normal
154,443,10.9,3,13,4,SSH,TCP,EU,TLS,8,Brute_Force
3670,7842,70.9,2,6,22,Other,TCP,EU,None,19,Ransomware
991,227,14.3,3,19,10,HTTP,UDP,Asia,None,0,DoS
3772,143,23.7,2,18,9,RDP,TCP,Domestic,SSL,3,Brute_Force
1170,10198,41.7,1,9,1,SSH,TCP,Domestic,TLS,0,Normal
410,444,32.1,3,14,6,SSH,TCP,EU,SSL,11,Brute_Force
12873,3846,632.3,2,8,8,HTTP,TCP,Other,None,21,Ransomware
6426,12075,13.5,2,8,16,HTTPS,TCP,Asia,TLS,0,Normal
10385,53950,40.4,1,3,8,RDP,TCP,Domestic,None,15,Phishing
15,6261,7.2,2,4,11,Other,TCP,Domestic,TLS,0,Normal
9233,12317,76.2,2,7,8,Other,UDP,Domestic,None,0,Normal
3423,3580,30.4,2,8,8,HTTPS,TCP,EU,SSL,0,Normal
7108,2676,315.0,4,5,19,RDP,UDP,Domestic,TLS,31,Ransomware
12764,571,24.8,3,7,8,RDP,TCP,Domestic,TLS,0,Normal
566,13609,44.5,2,5,3,HTTPS,TCP,Asia,SSL,0,Normal
1628,1699,175.8,1,13,1,HTTPS,TCP,Asia,TLS,0,Normal
3484,1906,7.1,1,7,2,RDP,TCP,Domestic,SSL,0,Normal
649,4398,31.0,2,9,1,HTTP,TCP,Domestic,None,0,Normal
9236,3405,7.8,4,4,7,HTTP,TCP,Other,SSL,24,Ransomware
904,1611,0.6,2,8,1,HTTPS,TCP,Asia,SSL,0,Normal
1532,105,9.6,0,16,23,SSH,TCP,Domestic,TLS,0,Normal
2378,58,7.1,3,6,18,HTTPS,TCP,Domestic,SSL,0,Normal
31,14499,50.5,3,10,8,HTTPS,TCP,Domestic,SSL,0,Normal
704,1222,1.0,2,18,14,HTTP,ICMP,Domestic,None,0,DoS
5636,2672,146.5,4,8,8,SSH,TCP,Other,TLS,16,Ransomware
1572,9683,39.0,3,8,22,HTTP,TCP,Domestic,SSL,0,Normal
4423,5764,10.2,2,0,3,Other,TCP,EU,TLS,18,Ransomware
3796,4628,11.6,4,4,19,HTTP,TCP,Domestic,SSL,0,Normal
1226,16628,107.4,0,7,21,HTTPS,TCP,Asia,TLS,0,Normal
5097,4518,74.8,2,9,20,Other,TCP,EU,SSL,0,Normal
4083,463,10.6,1,12,18,SSH,TCP,Domestic,SSL,0,Normal
10090,129,10.8,3,15,19,HTTPS,TCP,Domestic,None,21,DoS
3936,369,7.5,2,25,3,Other,UDP,Domestic,TLS,52,DoS
1157,81,17.4,0,11,10,HTTP,TCP,Domestic,SSL,0,Normal
52,932,24.9,2,13,10,RDP,TCP,Domestic,TLS,11,Brute_Force
15448,553,1.7,3,13,23,Other,ICMP,Domestic,None,23,DoS
1334,1291,9.1,1,17,23,RDP,ICMP,EU,None,29,DoS
1758,1729,7.7,6,4,9,HTTPS,UDP,Domestic,None,0,Normal
3507,9363,22.7,0,6,7,Other,TCP,Asia,None,0,Normal
1246,267,37.3,3,6,14,RDP,TCP,Domestic,None,28,Ransomware
431,34,10.8,3,9,10,SSH,TCP,Domestic,None,2,Brute_Force
1384,662,17.2,3,15,20,HTTP,TCP,Domestic,None,12,Brute_Force
5943,4368,81.0,2,3,22,Other,TCP,Domestic,SSL,0,Normal
2209,504,15.7,2,10,11,HTTPS,ICMP,Domestic,TLS,0,Normal
5464,246,35.4,5,19,15,RDP,TCP,Asia,SSL,0,Brute_Force
1685,6018,39.6,0,3,9,HTTPS,TCP,Domestic,TLS,0,Phishing
314,582,4.9,4,13,14,RDP,TCP,Asia,None,10,Brute_Force
11146,36735,45.5,1,2,11,HTTPS,TCP,Asia,SSL,11,Phishing
227,15830,21.7,2,3,2,SSH,TCP,Domestic,SSL,0,Normal
3013,1736,61.4,1,8,0,HTTPS,TCP,Domestic,TLS,1,Normal
4,10629,10.3,0,7,8,HTTPS,TCP,EU,TLS,0,Normal
1473,112,13.4,0,4,19,HTTP,TCP,Domestic,SSL,0,Normal
4948,8764,124.5,0,7,18,SSH,TCP,Asia,None,0,Normal
402,4804,134.3,3,3,20,HTTP,TCP,Domestic,SSL,0,Normal
90,15683,0.6,0,3,9,HTTPS,UDP,Domestic,TLS,0,Normal
5655,2347,64.6,0,5,10,HTTP,UDP,Domestic,TLS,0,Normal
2040,52743,316.2,1,3,15,HTTPS,TCP,Domestic,SSL,12,Phishing
1928,2055,21.1,10,10,5,SSH,TCP,EU,SSL,6,Brute_Force
13906,393,9.9,0,21,3,HTTPS,TCP,Other,None,16,DoS
478,4477,68.7,3,11,0,RDP,TCP,Domestic,SSL,0,Normal
2238,223935,68.6,0,4,9,HTTPS,TCP,EU,TLS,18,Phishing
10176,23417,65.9,0,5,19,HTTP,TCP,Other,TLS,0,Phishing
6536,6456,7.4,0,4,0,HTTPS,UDP,Domestic,TLS,0,Normal
2971,9182,15.3,1,8,17,HTTPS,TCP,Domestic,TLS,0,Normal
28093,7230,267.7,1,12,1,Other,TCP,Asia,None,11,Ransomware
23558,21160,274.9,2,10,2,HTTPS,TCP,Other,None,28,Ransomware
918,655,1.3,3,10,23,SSH,TCP,EU,TLS,8,Brute_Force
3981,1364,77.4,0,7,6,HTTP,TCP,Asia,TLS,0,Normal
2421,9616,25.6,3,7,23,HTTP,TCP,Domestic,SSL,0,Normal
818,98,10.0,1,13,10,Other,TCP,Other,SSL,3,Brute_Force
4865,415,0.5,3,11,8,Other,UDP,Domestic,SSL,21,DoS
3149,3001,22.6,4,12,21,HTTP,TCP,EU,None,0,Normal
27642,7218,96.6,3,9,1,Other,UDP,Asia,TLS,24,Ransomware
5471,2865,11.9,0,8,16,HTTPS,UDP,EU,SSL,0,Normal
8484,8924,10.1,1,7,17,Other,TCP,Domestic,SSL,0,Normal
11356,319,5.5,2,18,23,RDP,UDP,Asia,None,0,DoS
4701,424,8.4,6,16,14,SSH,TCP,Asia,SSL,13,Brute_Force
2157,3704,3.0,2,6,2,HTTP,TCP,EU,SSL,0,Normal
1625,8325,43.3,3,10,18,HTTPS,TCP,Domestic,SSL,0,Normal
