source,target
33749,60032
66517,66517
33751,33751
33751,77026
33751,141739
66519,66519
985,985
985,51601
132058,132058
33753,33753
99292,99292
99292,142624
66525,35954
66525,66525
66525,77026
66525,141791
99290,99290
991,991
991,141773
992,992
992,13586
992,18362
992,141844
66533,66533
33765,33765
33765,142049
99303,99303
997,997
997,51601
997,141773
132070,132070
132070,141907
66538,66538
33771,33771
1004,1004
1004,86479
1004,142210
66539,66539
99309,51601
99309,99309
33775,17702
33775,33775
33775,86479
33775,107170
132086,77026
132086,132086
99319,99319
99320,17702
99320,99320
33785,33785
1023,1023
1023,2041
1023,8115
1023,135478
1023,141754
1023,141773
1023,141817
1023,141844
1023,141896
1023,142003
1023,142435
1023,142727
132095,132095
99333,99333
1029,1029
66567,66567
66567,86479
99335,51601
99335,99335
132105,132105
132104,132104
132104,142184
132107,132107
33803,33803
33805,33805
33805,60032
33805,61525
33799,33799
33799,141983
33799,142192
99343,99343
99343,141764
66576,24556
66576,66576
66576,107170
99341,99341
33818,33818
1051,1051
1051,87616
1051,141754
1051,141773
33820,33820
66587,66587
33822,33822
66592,66592
33830,33830
33831,33831
33831,51601
132136,86479
132136,132136
33832,33832
66602,66602
132138,132138
33836,33836
66601,66601
132142,51601
132142,132142
33835,33835
132144,132144
99379,99379
1075,1075
1075,13586
1075,141754
1075,141768
1075,141773
1075,141777
1075,141841
1075,141896
1075,141907
1075,141949
1075,142329
33845,33845
33845,141754
33845,141764
33845,141773
33845,141907
33845,142071
33845,142181
33845,142357
33847,33847
66616,66616
33849,33849
33850,33850
33850,142049
1083,1083
33852,33852
1085,1085
1085,35954
1085,76824
1085,142034
66623,66623
66623,141739
132161,51601
132161,132161
33858,33858
33858,107170
33859,33859
33859,51601
99400,99400
33865,33865
33865,107170
132169,132169
33867,33867
33867,35954
33867,107170
66636,66636
66636,141817
99401,99401
1102,1102
1102,51601
33871,33871
66635,66635
66641,66641
1106,1106
1106,8833
1106,26569
1106,141740
1106,141754
1106,141768
1106,141773
1106,141817
1106,141841
1106,141844
1106,141896
1106,142186
1106,142329
1106,142357
66642,51601
66642,66642
132180,132180
99413,99413
99410,99410
33879,33879
66645,66645
66645,141949
99417,99417
1114,1114
1114,141773
33883,33883
66651,66651
66652,66652
132187,132187
33887,33887
1120,1120
1120,61525
1120,76824
1120,142502
1121,1121
66656,66656
66656,122158
1123,1123
1123,8833
1123,86479
1123,141754
1123,141764
1123,141773
1123,141844
99428,61525
99428,99428
66661,66661
66661,107170
66662,12590
66662,66662
99431,99431
33895,33895
99424,99424
33899,33899
33899,142002
66668,66668
132214,132214
99448,99448
1148,1148
1148,141754
1150,1150
1150,56658
1150,102804
1150,142719
1152,1152
1152,60032
1152,141739
1152,141740
132224,132224
99460,99460
99462,99462
33927,33927
1161,1161
1164,1164
1164,13586
1164,21376
1164,21450
1164,23110
1164,42931
1164,61525
1164,102804
1164,108850
1164,141739
1164,141740
1164,141746
1164,141754
1164,141755
1164,141764
1164,141768
1164,141773
1164,141816
1164,141817
1164,141841
1164,141863
1164,141868
1164,141932
1164,141935
1164,141936
1164,141944
1164,141949
1164,141956
1164,142002
1164,142003
1164,142034
1164,142049
1164,142096
1164,142105
1164,142149
1164,142163
1164,142184
1164,142222
1164,142237
1164,142286
1164,142358
1164,142389
1164,142392
1164,142399
1164,142468
1164,142470
1164,142496
1164,142569
1164,142624
1164,142640
1164,142660
1164,142697
1164,142713
1164,142718
1164,142743
1164,142784
1164,142886
1164,142905
1164,142906
1165,1165
1166,1166
1166,26569
1166,87616
1166,142163
132236,51601
132236,132236
66704,66704
66700,21376
66700,66700
33938,33938
33938,42931
132242,132242
66706,66706
66706,141848
99477,99477
132240,51601
132240,132240
66714,66714
66716,66716
33949,33949
33949,141817
66718,66718
66718,141764
66720,66720
132257,132257
66722,66722
66722,141848
33958,33958
33958,77026
66726,66726
66726,141764
33961,30528
33961,33961
132266,132266
1195,1195
1195,12590
1195,26569
1195,141768
1195,141777
1195,141817
1195,142075
1195,142159
1195,142166
1195,142184
1195,142590
33964,33964
33964,141773
132270,132270
132274,132274
132275,132275
99508,51601
99508,99508
66740,66740
33975,33975
66744,66744
99513,99513
132283,132283
132283,141739
33981,33981
66750,66750
66753,51601
66753,66753
99523,99523
99525,24556
99525,99525
132293,132293
33992,33992
99529,99529
99529,135478
99528,99528
66763,24556
66763,51601
66763,66763
132300,86479
132300,132300
132300,141764
132299,132299
1227,1227
1227,141956
66767,66767
66767,141817
1235,1235
1235,2041
1235,4590
1235,8115
1235,86479
1235,141754
1235,141764
1235,141768
1235,141777
1235,141844
1235,141896
132310,132310
34006,34006
34009,34009
34011,34011
34011,135478
34011,141773
1248,1248
1248,13586
1248,26569
1248,30528
1248,141740
1248,141777
1248,141817
1248,141932
1248,142022
1248,142222
1248,142282
1248,142287
1248,142333
1249,1249
99552,99552
1251,1251
1251,141754
1251,141764
1251,141773
1251,141777
1251,141817
1251,141896
34021,34021
1253,1253
1253,141739
1253,141764
1253,141932
1253,141944
1253,142002
1253,142105
34025,34025
99562,99562
99562,141773
34028,34028
132335,132335
1265,1265
1265,13586
1265,23110
1265,51601
1265,54681
1265,60032
1265,108850
1265,141754
1265,141764
1265,141770
1265,141773
1265,141817
1265,141863
1265,141868
1265,141896
1265,141900
1265,141907
1265,141932
1265,141935
1265,141944
1265,141949
1265,141956
1265,142002
1265,142003
1265,142030
1265,142034
1265,142049
1265,142163
1265,142237
1265,142358
1265,142470
1265,142496
1265,142569
1265,142718
1265,142775
1265,142886
1265,142893
1265,142955
132339,132339
66804,35954
66804,66804
66804,86479
66804,141896
66804,142237
1272,1272
1272,142049
1272,142149
1275,1275
1275,107170
1275,141764
1275,141773
1275,141777
1275,141817
99579,61525
99579,99579
99581,99581
99583,99583
99584,99584
66819,66819
132357,132357
132360,132360
132363,132363
132363,142186
66829,61525
66829,66829
99600,99600
1297,1297
34070,34070
34072,34072
34072,141754
66840,66840
66840,141956
99608,99608
34075,34075
99612,99612
66846,66846
99614,99614
132386,132386
132388,132388
132390,132390
34087,34087
34087,35954
34087,42931
34087,141777
34087,141844
34087,141949
34087,142389
34087,142567
34087,142779
66856,66856
132393,132393
99625,99625
66859,66859
34091,34091
34091,60032
34091,141935
34091,141936
1326,1326
1326,51601
1326,141896
1327,1327
1327,141754
1327,141841
1327,141896
99632,61525
99632,86479
99632,87616
99632,99632
99632,107170
34096,34096
99633,99633
66867,51601
66867,66867
34099,34099
1330,1330
1330,141754
1330,141773
1330,141777
1330,141844
1330,141896
1330,142200
1334,1334
1334,2041
1334,21178
1334,141739
1334,141770
1334,141817
1334,141841
1334,141848
1334,141874
1334,141935
1334,142002
1334,142022
1334,142149
1334,142181
1334,142214
1334,142252
1334,142357
1334,142366
1334,142511
1334,142719
99639,99639
99639,141959
99644,99644
66877,66877
132414,132414
132415,51601
132415,77026
132415,132415
66879,66879
66879,141935
132417,132417
99649,99649
1345,1345
34116,34116
1349,1349
1349,141754
1349,141764
1349,141773
1349,141959
34113,34113
34113,141764
34115,34115
34115,141868
1355,1355
1355,122158
1355,141764
1355,141770
1355,141777
1355,141900
1355,141935
1355,142002
1355,142109
34126,34126
34126,141773
34126,141956
99664,86479
99664,99664
66896,66896
66896,142358
1362,1362
99667,61525
99667,99667
66900,66900
66900,86479
132436,17702
132436,132436
34132,26569
34132,34132
66902,66902
66902,141739
132440,132440
132439,51601
132439,132439
66903,66903
132443,132443
1365,1365
99678,86479
99678,99678
34144,34144
1379,1379
1379,2041
1379,8833
1379,18362
1379,61525
1379,135478
1379,141754
1379,141773
1379,141896
1379,142049
1379,142714
99684,76824
99684,99684
34149,34149
34149,42931
34149,86479
34149,141932
34149,142163
132452,51601
132452,132452
34151,34151
1384,1384
1384,21178
1384,30528
1384,141764
1384,141868
1384,142003
1384,142105
1384,142109
1384,142171
1384,142202
34153,34153
34153,76824
34153,107170
132457,132457
99691,99691
34156,34156
66920,66920
66920,141740
1390,1390
1383,1383
1383,142030
34160,2041
34160,34160
34160,141754
34160,141773
34160,141777
1393,1393
1393,142159
1393,142628
34157,34157
34157,141949
34157,142237
34157,142392
66931,51601
66931,66931
66931,141777
99699,99699
132467,132467
132467,141949
1398,1398
1398,141740
1398,141896
1398,142435
132465,21376
132465,132465
34162,34162
132473,132473
99706,17702
99706,99706
1404,1404
1404,12590
1404,13586
1404,141739
1404,141764
1404,141768
1404,141773
1404,141791
1404,141816
1404,141817
1404,141848
1404,141868
1404,141874
1404,141936
1404,141956
1404,142022
1404,142096
1404,142105
1404,142149
1404,142163
1404,142166
1404,142184
1404,142214
1404,142287
1404,142291
1404,142355
1404,142567
1404,142685
1404,142807
132477,132477
132478,17702
132478,24556
132478,42931
132478,51601
132478,61525
132478,132478
66943,60032
66943,66943
1408,1408
1408,2041
1408,8115
1408,12590
1408,13586
1408,21450
1408,26569
1408,30528
1408,31212
1408,50646
1408,54681
1408,70792
1408,97626
1408,102804
1408,108850
1408,135478
1408,141754
1408,141764
1408,141768
1408,141777
1408,141791
1408,141817
1408,141844
1408,141874
1408,141896
1408,141900
1408,141932
1408,141935
1408,141936
1408,141944
1408,141949
1408,142022
1408,142096
1408,142105
1408,142109
1408,142147
1408,142149
1408,142159
1408,142163
1408,142166
1408,142186
1408,142202
1408,142203
1408,142210
1408,142214
1408,142264
1408,142279
1408,142282
1408,142291
1408,142333
1408,142355
1408,142366
1408,142399
1408,142445
1408,142524
1408,142549
1408,142590
99713,61525
99713,99713
99713,141739
66944,66944
66944,141868
66941,66941
99718,99718
34183,34183
1417,1417
1417,51601
1418,1418
1418,12590
1418,141739
1418,142837
66954,66954
66954,141768
132491,76824
132491,132491
34188,34188
132494,132494
99727,12590
99727,17702
99727,99727
34193,34193
34193,60032
66961,66961
66961,141817
1427,1427
99732,99732
99732,141764
99732,141817
66964,66964
66966,66966
99736,24556
99736,99736
99736,142470
132504,132504
132504,141768
1437,1437
1437,21178
1437,51601
1437,141983
1437,142095
132510,132510
34207,34207
66973,66973
132513,132513
66977,66977
66977,141764
66977,142002
132512,132512
66980,66980
66980,141764
132518,24556
132518,132518
66982,66982
66984,24556
66984,66984
66988,66988
34221,34221
34221,141844
34221,142689
66989,66989
99758,99758
132528,107170
132528,132528
132528,141817
99760,99760
99760,141959
66994,66994
66994,77026
66995,66995
66995,141746
99766,99766
99766,141764
1465,1465
1465,2041
1465,30528
1465,31212
1465,50646
1465,56658
1465,70792
1465,108850
1465,141754
1465,141773
1465,141789
1465,141811
1465,141841
1465,141844
1465,141848
1465,141907
1465,141932
1465,141935
1465,141949
1465,141983
1465,142049
1465,142105
1465,142149
1465,142163
1465,142200
1465,142202
1465,142355
1465,142445
1465,142549
1465,142736
132540,61525
132540,132540
67004,51601
67004,67004
67005,67005
1471,1471
1471,2041
1471,4590
1471,7860
1471,8115
1471,8833
1471,13586
1471,21178
1471,26569
1471,50646
1471,86479
1471,141754
1471,141764
1471,141768
1471,141773
1471,141777
1471,141789
1471,141817
1471,141844
1471,141896
1471,142003
1471,142329
1471,142511
1471,142727
67008,67008
67009,67009
132546,132546
34243,34243
34243,61525
34243,142210
34246,34246
34246,61525
132551,132551
99785,87616
99785,99785
67017,67017
67017,142022
67019,67019
34252,34252
34253,34253
1486,1486
1486,8833
1486,12590
1486,21450
1486,102804
1486,141754
1486,141764
1486,141770
1486,141773
1486,141777
1486,141817
1486,141844
1486,141868
1486,141944
1486,142022
1486,142071
1486,142075
1486,142109
1486,142147
1486,142311
1486,142549
1486,142660
1486,142689
67021,67021
132556,132556
132561,86479
132561,132561
99793,99793
1493,1493
1493,141777
1493,141932
1493,141956
1493,142022
1493,142075
1493,142192
1493,142779
34263,34263
67035,61525
67035,67035
67036,17702
67036,67036
67036,107170
67036,122158
1501,1501
1501,141773
67038,67038
34271,34271
132576,24556
132576,132576
34273,34273
132577,132577
99811,99811
1504,1504
1504,141907
1504,141944
1504,141959
1504,142075
1504,142210
1504,142214
1504,142215
34277,21450
34277,34277
1512,1512
1512,2041
1512,8833
1512,141754
1512,141764
1512,141773
1512,141844
1512,141896
1512,141949
1512,142252
1512,142399
1512,142644
34283,34283
1518,1518
1518,35954
132591,42931
132591,132591
1520,1520
1520,86479
99822,99822
1522,1522
1522,2041
1522,135478
67058,67058
67058,142149
34292,34292
34292,77026
34292,141739
34293,34293
34294,34294
1527,1527
99832,99832
132601,132601
67069,67069
67070,67070
67070,87616
132607,76824
132607,132607
99840,99840
99845,99845
1542,1542
1542,135478
1542,141740
1542,141754
1542,141773
1542,141817
1542,141844
1542,141896
1542,141907
1542,141949
1542,142181
99847,99847
132616,132616
67083,60032
67083,67083
99853,99853
67089,35954
67089,67089
67089,141868
67090,67090
132626,132626
132626,141959
99860,99860
1556,1556
1556,2041
1556,12590
1556,60032
1556,76380
1556,76824
1556,141764
1556,141789
1556,142034
1556,142049
1556,142075
1556,142105
1556,142166
1556,142192
1556,142279
1556,142311
1556,142549
1556,142725
1556,142727
1556,142786
132627,132627
132627,141868
67095,67095
1558,1558
34323,34323
99863,99863
132638,132638
1567,1567
99872,42931
99872,99872
99873,27592
99873,51601
99873,99873
132645,87616
132645,132645
99879,61525
99879,99879
34343,34343
34343,141959
132649,107170
132649,132649
67114,67114
34347,34347
34347,42931
34347,141739
34347,141773
1580,1580
1580,26569
1580,141754
1580,141764
1580,141770
1580,141773
1580,141841
1580,141868
1580,141896
1580,141932
1580,141949
1580,142002
1580,142003
1580,142096
1580,142105
1580,142184
1580,142192
1580,142300
1580,142389
1580,142624
1580,142651
1581,1581
1581,2041
1581,13586
1581,135478
1581,141754
1581,141764
1581,141773
1581,141896
1581,141907
1581,141959
1581,142181
1581,142186
1581,142357
132654,132654
132654,142003
1579,1579
1579,8833
1579,58225
1579,108850
1579,141739
1579,141740
1579,141764
1579,141768
1579,141773
1579,141777
1579,141817
1579,141841
1579,141868
1579,141874
1579,141932
1579,141949
1579,141959
1579,142002
1579,142003
1579,142096
132656,60032
132656,132656
1582,1582
1582,2041
1582,26569
1582,102804
1582,135478
1582,141754
1582,141764
1582,141773
1582,141777
1582,141789
1582,141817
1582,141844
1582,141896
1582,141936
1582,142149
1582,142329
1582,142435
67122,67122
99891,99891
99891,107170
132660,132660
132660,141844
132657,132657
1591,1591
1591,86479
34359,34359
99897,99897
34361,34361
132665,51601
132665,132665
1596,1596
1596,60032
34365,34365
67129,67129
67135,13586
67135,67135
67135,141907
99904,99904
132676,132676
34373,34373
34374,34374
34374,141764
34374,142149
132678,132678
67144,67144
132677,132677
67146,30528
67146,67146
67146,141764
99915,42931
99915,99915
132683,77026
132683,87616
132683,132683
67145,67145
67152,67152
132691,132691
1620,1620
1620,141949
34389,34389
34389,61525
132692,132692
67159,67159
99928,99928
99928,141777
67163,60032
67163,67163
132699,132699
34398,34398
34398,51601
1631,1631
1631,30528
1631,35954
1631,56658
1631,122158
1631,141754
1631,141764
1631,141773
1631,141777
1631,141848
1631,142109
99935,77026
99935,99935
34401,32742
34401,34401
34401,77026
34402,34402
34402,77026
34402,141959
67168,67168
67168,142163
67170,67170
67170,76824
1637,1637
1637,141768
34403,34403
1639,1639
1639,17702
1639,87616
99945,99945
99948,99948
34412,34412
1645,1645
1645,13586
1645,135478
1645,141754
1645,141764
1645,141773
1645,141817
1645,141844
1645,141896
1645,141956
1645,142264
1645,142511
1645,142714
34415,34415
34415,141773
99949,99949
99952,51601
99952,99952
99954,99954
99951,99951
34413,34413
34413,51601
34422,17702
34422,34422
99959,99959
67190,67190
132730,51601
